Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3049de8-5771-49a3-bb03-a9e3b4f55e59,f3049de8-5771-49a3-bb03-a9e3b4f55e59,Novels Module - Top Picks Redshift,2023-03-28 14:31:55.791000+00:00,2023-09-10 13:29:58.988000+00:00,SPICE,False,False,Novels Module - Top Picks Redshift,b2418f33-0c01-4643-9a53-4a97c3f357c2,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3049de8-5771-49a3-bb03-a9e3b4f55e59/refresh-schedule/b2418f33-0c01-4643-9a53-4a97c3f357c2
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f339e98b-5ffd-48d6-9f12-78de43506212,f339e98b-5ffd-48d6-9f12-78de43506212,monthly ldau and rev data,2022-06-16 08:40:58.303000+00:00,2022-06-16 09:01:17.992000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f34d6159-da72-4bd4-ae00-23f8965ca893,f34d6159-da72-4bd4-ae00-23f8965ca893,Search Analytics - Query word,2023-05-09 11:32:29.135000+00:00,2023-09-11 05:42:37.886000+00:00,SPICE,False,False,Search Analytics - Query word,6ed3b012-55c3-4dd3-822e-5144dce3ad40,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f34d6159-da72-4bd4-ae00-23f8965ca893/refresh-schedule/6ed3b012-55c3-4dd3-822e-5144dce3ad40
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f39a8ad5-8268-47fd-bb68-b5589062cd36,f39a8ad5-8268-47fd-bb68-b5589062cd36,Mid Roll Deep Dive Report,2023-06-16 15:50:23.719000+00:00,2023-09-05 07:09:09.163000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3a9c125-3f4a-4099-8480-7775c101c824,f3a9c125-3f4a-4099-8480-7775c101c824,Wow view on content added,2023-08-07 12:56:08.561000+00:00,2023-09-11 05:40:32.689000+00:00,SPICE,False,False,Wow view on content added,1e1b9e7c-6003-40ad-b182-9075d0c4d331,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3a9c125-3f4a-4099-8480-7775c101c824/refresh-schedule/1e1b9e7c-6003-40ad-b182-9075d0c4d331
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3fe0fbc-4b23-4434-b083-90fba54b4b1d,f3fe0fbc-4b23-4434-b083-90fba54b4b1d,DAU(Age on Platform) Novel,2022-10-18 10:19:40.255000+00:00,2022-10-18 10:21:56.851000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f402c618-b8ae-457d-baf4-c1bf0c7a38d0,f402c618-b8ae-457d-baf4-c1bf0c7a38d0,New 1hr Engagement,2023-03-15 16:59:39.460000+00:00,2023-09-11 10:31:32.074000+00:00,SPICE,False,False,New 1hr Engagement,c331e43d-3892-4068-a383-92011d86beb3,DAILY,,,Asia/Calcutta,15:58,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f402c618-b8ae-457d-baf4-c1bf0c7a38d0/refresh-schedule/c331e43d-3892-4068-a383-92011d86beb3
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f40ef456-6f69-4ad9-868e-327998f91069,f40ef456-6f69-4ad9-868e-327998f91069,Novel Revenue Raw Data Redshift,2023-04-12 05:15:57.029000+00:00,2023-09-11 11:32:47.747000+00:00,SPICE,False,False,Novel Revenue Raw Data Redshift,592c8d50-770a-475b-9f7f-0b055454da1d,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f40ef456-6f69-4ad9-868e-327998f91069/refresh-schedule/592c8d50-770a-475b-9f7f-0b055454da1d
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f42c752c-4aee-4054-810c-5381f3c2be79,f42c752c-4aee-4054-810c-5381f3c2be79,pd_metrics,2022-07-05 13:57:50.999000+00:00,2022-07-05 13:58:05.999000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f448201f-85d3-4e92-8265-68bd41079ebe,f448201f-85d3-4e92-8265-68bd41079ebe,Show Progress - Redshift IM TBAB,2023-05-26 07:38:37.753000+00:00,2023-06-29 13:43:18.146000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f48d2f8c-8a76-432f-ad2d-d14daa783fec,f48d2f8c-8a76-432f-ad2d-d14daa783fec,ab testing engagement dashboard D0 D1,2023-06-22 14:30:40.463000+00:00,2023-06-22 16:49:15.695000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f48dbe58-cc9a-42d6-977c-0213ffc10300,f48dbe58-cc9a-42d6-977c-0213ffc10300,Business Review,2022-06-06 10:27:32.816000+00:00,2022-06-06 10:27:48.828000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f49089a9-3bcd-489a-a23a-c8fb57dc3419,f49089a9-3bcd-489a-a23a-c8fb57dc3419,75P days to republish,2023-05-11 08:50:34.847000+00:00,2023-09-04 13:51:25.839000+00:00,SPICE,False,False,75P days to republish,3fcb5877-6418-4a2a-98fc-304e1e77a11f,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f49089a9-3bcd-489a-a23a-c8fb57dc3419/refresh-schedule/3fcb5877-6418-4a2a-98fc-304e1e77a11f
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f49a8293-3b3c-42d4-9dd9-8368ef1ff08a,f49a8293-3b3c-42d4-9dd9-8368ef1ff08a,Sales Pipeline,2023-03-30 10:57:53.209000+00:00,2023-03-30 10:58:07.763000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4a7ac80-0ecf-4b1c-9c5f-4c9a9c75a648,f4a7ac80-0ecf-4b1c-9c5f-4c9a9c75a648,median_plot_curve_user_tag_wise,2023-03-09 11:54:16.690000+00:00,2023-03-10 10:42:38.853000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4a978fd-a3e5-40fa-bbc5-4967f25f639d,f4a978fd-a3e5-40fa-bbc5-4967f25f639d,redshift_notification_count_ios,2023-01-25 10:35:13.871000+00:00,2023-05-28 18:35:45.314000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4c7e248-78b9-4803-8919-757e88ac0d47,f4c7e248-78b9-4803-8919-757e88ac0d47,Show Progress - Redshift,2023-04-27 13:21:25.858000+00:00,2023-09-10 18:00:36.006000+00:00,SPICE,False,False,Show Progress - Redshift,ae2e5efd-e6e7-4984-9d83-51e24579a8ed,DAILY,,,Asia/Calcutta,21:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4c7e248-78b9-4803-8919-757e88ac0d47/refresh-schedule/ae2e5efd-e6e7-4984-9d83-51e24579a8ed
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f52b0c6e-cb70-42e8-b6f4-b09f37e9d439,f52b0c6e-cb70-42e8-b6f4-b09f37e9d439,Contest Reactivation Extended Funnel Novels,2023-05-29 08:55:36.950000+00:00,2023-09-11 10:31:18.930000+00:00,SPICE,False,False,Contest Reactivation Extended Funnel Novels,2fa69c91-9025-4e37-8901-d6b55cc2a3bc,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f52b0c6e-cb70-42e8-b6f4-b09f37e9d439/refresh-schedule/2fa69c91-9025-4e37-8901-d6b55cc2a3bc
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f546ae8c-161c-4752-b537-9e203063a969,f546ae8c-161c-4752-b537-9e203063a969,Retention DAU WoW,2023-07-14 06:55:14.956000+00:00,2023-09-11 10:32:37.287000+00:00,SPICE,False,False,Retention DAU WoW,4d85ae44-56d1-4538-8725-21507044f915,WEEKLY,MONDAY,,Asia/Calcutta,15:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f546ae8c-161c-4752-b537-9e203063a969/refresh-schedule/4d85ae44-56d1-4538-8725-21507044f915
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f55c1e40-70b0-47a3-9964-57302c6864d9,f55c1e40-70b0-47a3-9964-57302c6864d9,Impressions Json Athena,2022-12-19 15:08:14.267000+00:00,2023-01-12 14:47:22.407000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5622c85-e717-4ab1-a803-5eed69deed4d,f5622c85-e717-4ab1-a803-5eed69deed4d,Web and Social Media Analytics,2021-05-26 08:46:10.413000+00:00,2022-08-03 13:01:03.843000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f569983a-2679-48e1-958d-47d6a2a88a6f,f569983a-2679-48e1-958d-47d6a2a88a6f,nandhaa_experiment,2022-05-16 06:35:33.841000+00:00,2022-08-24 17:34:07.790000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f58463e8-7965-40b8-8c87-6e4502a4fc3e,f58463e8-7965-40b8-8c87-6e4502a4fc3e,QS Sheet - Content Payment - Novel Rev Share (from Novels).csv,2023-01-13 10:32:48.096000+00:00,2023-04-12 09:51:40.768000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f584b9bb-7439-422b-b5d6-6573572f443a,f584b9bb-7439-422b-b5d6-6573572f443a,Google Reactivation Campaign Performance,2021-07-08 10:18:14.365000+00:00,2022-08-03 13:00:52.367000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5a54d3a-8c8b-49e8-abf4-e7b18ac2a8a8,f5a54d3a-8c8b-49e8-abf4-e7b18ac2a8a8,Resurrected Athena,2022-12-19 15:22:31.180000+00:00,2023-01-12 08:43:54.731000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5a60c1a-c8f1-492f-958d-62af4eb38490,f5a60c1a-c8f1-492f-958d-62af4eb38490,Activation Tracking without deviecs,2021-06-03 12:41:08.713000+00:00,2023-05-26 09:30:16.444000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5be98a8-8a35-46b5-b7d9-2ef147b3909c,f5be98a8-8a35-46b5-b7d9-2ef147b3909c,Paying Users Retention on Trnx Date Cohort - RedShift,2023-03-15 10:26:07.384000+00:00,2023-09-11 06:21:40.337000+00:00,SPICE,False,False,Paying Users Retention on Trnx Date Cohort - RedShift,8c884d69-ed74-4533-8892-61e9c10dcc98,WEEKLY,MONDAY,,Asia/Calcutta,11:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5be98a8-8a35-46b5-b7d9-2ef147b3909c/refresh-schedule/8c884d69-ed74-4533-8892-61e9c10dcc98
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5f6aa0d-4367-4e5d-9dae-a655d863a256,f5f6aa0d-4367-4e5d-9dae-a655d863a256,PRODUCT_CHURN_AND_GROWTH_METRICS,2022-10-27 07:39:06.239000+00:00,2023-04-12 08:15:48.578000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5fbe1c1-fb95-492d-9d3b-2e126105e453,f5fbe1c1-fb95-492d-9d3b-2e126105e453,im_variant_minimum_sample,2023-02-27 06:36:38.812000+00:00,2023-04-13 04:30:33.301000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f63811b8-0581-4c2d-8001-46870c24a5fd,f63811b8-0581-4c2d-8001-46870c24a5fd,Google Re-activation 5-all,2021-06-25 12:59:28.219000+00:00,2022-08-03 13:00:54.091000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f63dc703-1b66-4d10-bc42-76ee63ab3e2d,f63dc703-1b66-4d10-bc42-76ee63ab3e2d,Investor Monthly Activated v2,2021-04-21 12:38:44.985000+00:00,2022-01-04 07:22:02.685000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f663141d-a904-4bb2-8423-67289ee5fe21,f663141d-a904-4bb2-8423-67289ee5fe21,investor_retention_w_vip_v2,2021-09-28 05:59:09.211000+00:00,2022-01-04 07:21:53.840000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6724f2d-28b3-4952-93ce-037535713e1a,f6724f2d-28b3-4952-93ce-037535713e1a,Dummy Dataset for Training,2023-08-02 08:12:59.183000+00:00,2023-08-02 08:14:49.476000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6ce6db3-84ce-4911-a989-46fce72567a5,f6ce6db3-84ce-4911-a989-46fce72567a5,Monthly Activation Retention - Calendar Month - Redshift,2023-04-05 11:13:50.206000+00:00,2023-09-03 18:59:39.045000+00:00,SPICE,False,False,Monthly Activation Retention - Calendar Month - Redshift,13887d5c-1e64-4760-9e17-957f6a733940,MONTHLY,,3,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6ce6db3-84ce-4911-a989-46fce72567a5/refresh-schedule/13887d5c-1e64-4760-9e17-957f6a733940
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6fef043-d7b6-4c81-9943-0bc18c683958,f6fef043-d7b6-4c81-9943-0bc18c683958,ds_control_playtime,2022-03-08 17:19:21.468000+00:00,2022-03-17 16:32:43.862000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f701f34a-b51b-4f4e-b782-17871c53e0c3,f701f34a-b51b-4f4e-b782-17871c53e0c3,Median Coins Spend Per Week Novels,2023-04-26 20:25:47.164000+00:00,2023-09-10 11:02:47.014000+00:00,SPICE,False,False,Median Coins Spend Per Week Novels,d4ce9466-f463-4c0d-9a06-bf8e396380cf,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f701f34a-b51b-4f4e-b782-17871c53e0c3/refresh-schedule/d4ce9466-f463-4c0d-9a06-bf8e396380cf
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f704c7ad-1cb6-43f3-9199-bff663962ca6,f704c7ad-1cb6-43f3-9199-bff663962ca6,Plays data license,2021-02-03 09:23:49.661000+00:00,2022-01-04 07:22:05.168000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f70f1f86-a6a9-4a46-baeb-ca7a93a233c6,f70f1f86-a6a9-4a46-baeb-ca7a93a233c6,Partnership Campaigns v2,2023-05-15 11:05:54.068000+00:00,2023-09-11 06:47:02.412000+00:00,SPICE,False,False,Partnership Campaigns v2,4e3423eb-f600-4ab9-b768-a7710804ff2c,WEEKLY,MONDAY,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f70f1f86-a6a9-4a46-baeb-ca7a93a233c6/refresh-schedule/4e3423eb-f600-4ab9-b768-a7710804ff2c
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f71382d4-cb15-4fdd-9c93-8d78f251bbe0,f71382d4-cb15-4fdd-9c93-8d78f251bbe0,Novels Impressions (Athena vs Redshift),2022-12-26 12:58:00.301000+00:00,2023-01-12 14:22:36.395000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f71a3c93-14ac-47a9-96f6-f6cbfb63927e,f71a3c93-14ac-47a9-96f6-f6cbfb63927e,ds_dist_df,2022-03-08 17:21:47.149000+00:00,2022-03-16 14:39:26.435000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f72595ad-4aee-412b-a58f-1a75f1a9d1ae,f72595ad-4aee-412b-a58f-1a75f1a9d1ae,show_ageing_dataset_tamil,2023-08-11 13:59:22.882000+00:00,2023-09-08 10:34:12.602000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f72cb3e2-1f6a-40cd-a794-bdce417c6efd,f72cb3e2-1f6a-40cd-a794-bdce417c6efd,Investor retention,2021-03-07 12:36:39.181000+00:00,2022-02-28 08:22:42.123000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f74fa159-310d-4067-9933-bf9f1d6d6191,f74fa159-310d-4067-9933-bf9f1d6d6191,WBP Payments Consolidated V3 Redshift,2023-04-25 18:11:41.822000+00:00,2023-09-11 07:29:36.930000+00:00,SPICE,False,False,WBP Payments Consolidated V3 Redshift,69f6f9de-2f09-4216-9805-b3c3757bdea6,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f74fa159-310d-4067-9933-bf9f1d6d6191/refresh-schedule/69f6f9de-2f09-4216-9805-b3c3757bdea6
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f76e1fb4-3b55-47d1-9941-6570141b6984,f76e1fb4-3b55-47d1-9941-6570141b6984,Ad Revenue Updated,2023-08-09 09:47:29.097000+00:00,2023-08-10 12:33:58.577000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f771334f-d9a3-4f45-b48d-f6f64ceaddfb,f771334f-d9a3-4f45-b48d-f6f64ceaddfb,show_tag_july_17_redshift,2023-03-21 13:21:01.251000+00:00,2023-05-04 14:45:33.495000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f777e52f-3166-48c8-86bd-5b9e75b50564,f777e52f-3166-48c8-86bd-5b9e75b50564,WBP Rolling Books for Troubleshoot,2022-04-06 08:37:52.311000+00:00,2023-06-02 05:33:02.700000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f78705c9-b1b9-459b-8623-1c028748498b,f78705c9-b1b9-459b-8623-1c028748498b,Book wise Revenue Daily Redshift,2023-03-30 12:28:40.052000+00:00,2023-09-11 10:53:40.359000+00:00,SPICE,False,False,Book wise Revenue Daily Redshift,4a6287c0-4eeb-4bf2-b03d-c4e6a8e5e8ae,DAILY,,,Asia/Calcutta,16:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f78705c9-b1b9-459b-8623-1c028748498b/refresh-schedule/4a6287c0-4eeb-4bf2-b03d-c4e6a8e5e8ae
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f7949d8e-12c1-4ded-b57e-a84566a88462,f7949d8e-12c1-4ded-b57e-a84566a88462,churn_data_non_paying_non_activated,2023-01-11 05:50:49.460000+00:00,2023-01-11 05:55:07.275000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f7ba3b31-b8b9-41fc-bf54-58465695bc85,f7ba3b31-b8b9-41fc-bf54-58465695bc85,Growth Feb13,2021-02-16 09:36:19.071000+00:00,2022-01-04 07:22:11.624000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f7e23a07-24c1-4a18-a9af-8a5bb62743b5,f7e23a07-24c1-4a18-a9af-8a5bb62743b5,95P days for contracted author to republish ( before & after contract),2023-08-01 08:22:25.241000+00:00,2023-08-01 08:23:16.742000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f802952a-4823-42a2-a146-85060d03175d,f802952a-4823-42a2-a146-85060d03175d,Return Exp Event Metrics Automated,2023-08-29 07:52:12.674000+00:00,2023-09-11 10:08:23.480000+00:00,SPICE,False,False,Return Exp Event Metrics Automated,2b97c540-d06d-47a8-95bd-6fa2da4c8a52,DAILY,,,Asia/Calcutta,14:32,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f802952a-4823-42a2-a146-85060d03175d/refresh-schedule/2b97c540-d06d-47a8-95bd-6fa2da4c8a52
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f807b975-6da1-4d03-8b10-41263157a49b,f807b975-6da1-4d03-8b10-41263157a49b,dau shows v2,2021-03-11 07:50:29.853000+00:00,2022-01-04 11:29:08.453000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f80d1b21-d0df-45c2-a018-2d8f96ff982b,f80d1b21-d0df-45c2-a018-2d8f96ff982b,T+3 DAY FAST PASS SHOWS,2023-01-25 18:45:02.759000+00:00,2023-09-09 09:32:53.191000+00:00,SPICE,False,False,T+3 DAY FAST PASS SHOWS,a13164e3-d3ba-4e77-9e06-5841696fa969,WEEKLY,SATURDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f80d1b21-d0df-45c2-a018-2d8f96ff982b/refresh-schedule/a13164e3-d3ba-4e77-9e06-5841696fa969
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8885066-7699-4ef2-a22b-70f5d09c275b,f8885066-7699-4ef2-a22b-70f5d09c275b,Resurrection Preview New,2021-01-18 10:27:51.516000+00:00,2022-01-04 07:22:13.764000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f89fef86-abcf-4d20-88ad-45494ffc1df8,f89fef86-abcf-4d20-88ad-45494ffc1df8,uyire_experiment,2022-05-16 06:28:08.262000+00:00,2022-08-25 05:34:00.986000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8c67691-0124-414c-99c2-e43ac93cc645,f8c67691-0124-414c-99c2-e43ac93cc645,moengage_notification_date_level_data_directly_from_external_export_table,2023-07-10 09:34:10.679000+00:00,2023-09-07 05:00:34.146000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8c9ed55-193e-4204-8e0a-8f241b4df9e9,f8c9ed55-193e-4204-8e0a-8f241b4df9e9,User wise cohort for knowledge,2022-06-09 08:35:20.961000+00:00,2022-06-13 05:13:31.669000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8d6e1ed-5bc2-4df8-8555-9a3196e59a62,f8d6e1ed-5bc2-4df8-8555-9a3196e59a62,Sales Pipeline,2022-06-06 11:06:16.904000+00:00,2022-06-06 11:06:31.759000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8ee8ad8-0d99-4eff-85cd-b1493f22b879,f8ee8ad8-0d99-4eff-85cd-b1493f22b879,3 months show revenue db,2023-07-14 10:11:18.026000+00:00,2023-07-14 10:27:41.548000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8fbf1e9-04f2-436b-bd9f-d3127d215bbd,f8fbf1e9-04f2-436b-bd9f-d3127d215bbd,USA Payment campaign user list,2023-09-05 09:30:06.744000+00:00,2023-09-08 10:30:12.883000+00:00,SPICE,False,False,USA Payment campaign user list,f78fdb19-8d0d-4642-8502-d85220782923,WEEKLY,TUESDAY,,Asia/Calcutta,15:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8fbf1e9-04f2-436b-bd9f-d3127d215bbd/refresh-schedule/f78fdb19-8d0d-4642-8502-d85220782923
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8,f9a9053a-26c4-4e28-a1ae-21ceee4963c8,creators_overall_driver - Redshift,2023-05-10 13:04:08.814000+00:00,2023-09-11 04:56:47.613000+00:00,SPICE,False,False,creators_overall_driver - Redshift,3644f15f-912c-4972-a712-dcb9f8034c80,WEEKLY,MONDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8/refresh-schedule/3644f15f-912c-4972-a712-dcb9f8034c80
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8,f9a9053a-26c4-4e28-a1ae-21ceee4963c8,creators_overall_driver - Redshift,2023-05-10 13:04:08.814000+00:00,2023-09-11 04:56:47.613000+00:00,SPICE,False,False,creators_overall_driver - Redshift,962e7b50-3a46-4492-8a02-e9bb92ba19ee,MONTHLY,,1,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8/refresh-schedule/962e7b50-3a46-4492-8a02-e9bb92ba19ee
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9c90086-8652-45ff-995a-aee5305bc81f,f9c90086-8652-45ff-995a-aee5305bc81f,Coin Ads Daily Impressions and Conversion to Autoplay,2023-06-13 13:27:54.515000+00:00,2023-06-13 15:23:15.470000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d05479-4c3e-4961-a47b-efe4cafd2bb4,f9d05479-4c3e-4961-a47b-efe4cafd2bb4,Show Wise Revenue Monthly_RedShift,2023-03-02 11:22:29.458000+00:00,2023-09-07 09:33:37.260000+00:00,SPICE,False,False,Show Wise Revenue Monthly_RedShift,3934dbc7-e58c-4af4-a69c-c856d470d224,WEEKLY,MONDAY,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d05479-4c3e-4961-a47b-efe4cafd2bb4/refresh-schedule/3934dbc7-e58c-4af4-a69c-c856d470d224
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d0a66f-2683-41b0-8756-8c46e5e46ad2,f9d0a66f-2683-41b0-8756-8c46e5e46ad2,Payment_Create,2021-09-14 05:25:23.260000+00:00,2022-01-04 07:21:54.983000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f,f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f,75P Spend Churn return Novels v2,2023-04-26 12:57:28.018000+00:00,2023-09-11 09:38:11.296000+00:00,SPICE,False,False,75P Spend Churn return Novels v2,08c653a2-8b53-4cc8-b6b1-a553bdb5cb5c,WEEKLY,MONDAY,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f/refresh-schedule/08c653a2-8b53-4cc8-b6b1-a553bdb5cb5c
