Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y,LastUpdatedTime_IST
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ee9a0b0d-c6d3-4d95-a4da-b95280735ad3,ee9a0b0d-c6d3-4d95-a4da-b95280735ad3,WBP Consolidated Payment V4 Redshift,2023-04-03 13:41:53.256000+00:00,2023-09-11 06:30:04.526000+00:00,SPICE,False,False,WBP Consolidated Payment V4 Redshift,0d87bd7c-1d74-498e-b574-cab21c6f3c17,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ee9a0b0d-c6d3-4d95-a4da-b95280735ad3/refresh-schedule/0d87bd7c-1d74-498e-b574-cab21c6f3c17,2023-09-11 12:00:04.526000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ef6ba827-2b27-4130-9de9-c50da9141713,ef6ba827-2b27-4130-9de9-c50da9141713,Pocket Writer Team Allocation Redshift,2023-03-15 14:31:54.606000+00:00,2023-09-11 10:32:32.639000+00:00,SPICE,False,False,Pocket Writer Team Allocation Redshift,975d2143-1814-4eee-854b-220551f8d0d8,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ef6ba827-2b27-4130-9de9-c50da9141713/refresh-schedule/975d2143-1814-4eee-854b-220551f8d0d8,2023-09-11 16:02:32.639000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ef6ea2a7-de1f-4950-b4fd-bbd4b240e168,ef6ea2a7-de1f-4950-b4fd-bbd4b240e168,Website transactions - Redshift,2023-04-14 06:09:04.727000+00:00,2023-09-11 05:31:38.138000+00:00,SPICE,False,False,Website transactions - Redshift,28b193bc-3fdf-4787-89ef-db89f3719b44,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ef6ea2a7-de1f-4950-b4fd-bbd4b240e168/refresh-schedule/28b193bc-3fdf-4787-89ef-db89f3719b44,2023-09-11 11:01:38.138000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f083f760-8bae-4c97-a488-16940d7953b4,f083f760-8bae-4c97-a488-16940d7953b4,Pocket_vip_Ad_tracking,2023-05-03 10:08:18.132000+00:00,2023-09-10 13:07:54.815000+00:00,SPICE,False,False,Pocket_vip_Ad_tracking,eb4512ef-7341-44e5-913d-b1f6bbdcae87,WEEKLY,SUNDAY,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f083f760-8bae-4c97-a488-16940d7953b4/refresh-schedule/eb4512ef-7341-44e5-913d-b1f6bbdcae87,2023-09-10 18:37:54.815000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f1654c12-3790-482c-b321-eaa56b5e0a86,f1654c12-3790-482c-b321-eaa56b5e0a86,Cost Recovery Cohort wise calendar month - whales - Redshift,2023-04-13 05:03:31.709000+00:00,2023-09-11 10:26:47.758000+00:00,SPICE,False,False,Cost Recovery Cohort wise calendar month - whales - Redshift,4bf23d14-4d99-454a-b03e-16d62e35f3c9,DAILY,,,Asia/Calcutta,15:32,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f1654c12-3790-482c-b321-eaa56b5e0a86/refresh-schedule/4bf23d14-4d99-454a-b03e-16d62e35f3c9,2023-09-11 15:56:47.758000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f17f2180-2141-458d-bcdb-6ebb9edb71c2,f17f2180-2141-458d-bcdb-6ebb9edb71c2,Rewarded ads experiment all - Redshift,2023-01-31 09:08:25.289000+00:00,2023-09-11 08:57:46.653000+00:00,SPICE,False,False,Rewarded ads experiment all - Redshift,1bc8836b-ae35-454e-82fb-625ded814dc3,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f17f2180-2141-458d-bcdb-6ebb9edb71c2/refresh-schedule/1bc8836b-ae35-454e-82fb-625ded814dc3,2023-09-11 14:27:46.653000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f203e2dc-f693-4bed-ba20-ad0020b3c470,f203e2dc-f693-4bed-ba20-ad0020b3c470,Core Metrics Updated - Redshift,2023-04-06 10:21:28.044000+00:00,2023-09-11 04:28:35.454000+00:00,SPICE,False,False,Core Metrics Updated - Redshift,0ad3ce3a-9cc3-4f99-8002-624fff911bb8,DAILY,,,Asia/Calcutta,09:48,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f203e2dc-f693-4bed-ba20-ad0020b3c470/refresh-schedule/0ad3ce3a-9cc3-4f99-8002-624fff911bb8,2023-09-11 09:58:35.454000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f27e6af8-9511-4ec7-9508-1670460528a8,f27e6af8-9511-4ec7-9508-1670460528a8,Player Payment Funnel Tracking,2023-03-27 13:38:55.899000+00:00,2023-09-11 09:45:11.891000+00:00,SPICE,False,False,Player Payment Funnel Tracking,0d43682b-212f-4e59-8671-45a0615a4d66,WEEKLY,MONDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f27e6af8-9511-4ec7-9508-1670460528a8/refresh-schedule/0d43682b-212f-4e59-8671-45a0615a4d66,2023-09-11 15:15:11.891000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f27f0977-a6d6-4b15-a855-65f778c0152a,f27f0977-a6d6-4b15-a855-65f778c0152a,Novels MAU V1 Redshift,2023-04-20 20:21:53.818000+00:00,2023-09-11 03:39:07.428000+00:00,SPICE,False,False,Novels MAU V1 Redshift,5cb84a9a-18a3-4f22-826a-8864b5ef6f56,DAILY,,,Asia/Calcutta,09:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f27f0977-a6d6-4b15-a855-65f778c0152a/refresh-schedule/5cb84a9a-18a3-4f22-826a-8864b5ef6f56,2023-09-11 09:09:07.428000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3049de8-5771-49a3-bb03-a9e3b4f55e59,f3049de8-5771-49a3-bb03-a9e3b4f55e59,Novels Module - Top Picks Redshift,2023-03-28 14:31:55.791000+00:00,2023-09-10 13:29:58.988000+00:00,SPICE,False,False,Novels Module - Top Picks Redshift,b2418f33-0c01-4643-9a53-4a97c3f357c2,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3049de8-5771-49a3-bb03-a9e3b4f55e59/refresh-schedule/b2418f33-0c01-4643-9a53-4a97c3f357c2,2023-09-10 18:59:58.988000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f34d6159-da72-4bd4-ae00-23f8965ca893,f34d6159-da72-4bd4-ae00-23f8965ca893,Search Analytics - Query word,2023-05-09 11:32:29.135000+00:00,2023-09-11 05:42:37.886000+00:00,SPICE,False,False,Search Analytics - Query word,6ed3b012-55c3-4dd3-822e-5144dce3ad40,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f34d6159-da72-4bd4-ae00-23f8965ca893/refresh-schedule/6ed3b012-55c3-4dd3-822e-5144dce3ad40,2023-09-11 11:12:37.886000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3a9c125-3f4a-4099-8480-7775c101c824,f3a9c125-3f4a-4099-8480-7775c101c824,Wow view on content added,2023-08-07 12:56:08.561000+00:00,2023-09-11 05:40:32.689000+00:00,SPICE,False,False,Wow view on content added,1e1b9e7c-6003-40ad-b182-9075d0c4d331,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f3a9c125-3f4a-4099-8480-7775c101c824/refresh-schedule/1e1b9e7c-6003-40ad-b182-9075d0c4d331,2023-09-11 11:10:32.689000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f402c618-b8ae-457d-baf4-c1bf0c7a38d0,f402c618-b8ae-457d-baf4-c1bf0c7a38d0,New 1hr Engagement,2023-03-15 16:59:39.460000+00:00,2023-09-11 10:31:32.074000+00:00,SPICE,False,False,New 1hr Engagement,c331e43d-3892-4068-a383-92011d86beb3,DAILY,,,Asia/Calcutta,15:58,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f402c618-b8ae-457d-baf4-c1bf0c7a38d0/refresh-schedule/c331e43d-3892-4068-a383-92011d86beb3,2023-09-11 16:01:32.074000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f40ef456-6f69-4ad9-868e-327998f91069,f40ef456-6f69-4ad9-868e-327998f91069,Novel Revenue Raw Data Redshift,2023-04-12 05:15:57.029000+00:00,2023-09-11 11:32:47.747000+00:00,SPICE,False,False,Novel Revenue Raw Data Redshift,592c8d50-770a-475b-9f7f-0b055454da1d,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f40ef456-6f69-4ad9-868e-327998f91069/refresh-schedule/592c8d50-770a-475b-9f7f-0b055454da1d,2023-09-11 17:02:47.747000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f49089a9-3bcd-489a-a23a-c8fb57dc3419,f49089a9-3bcd-489a-a23a-c8fb57dc3419,75P days to republish,2023-05-11 08:50:34.847000+00:00,2023-09-04 13:51:25.839000+00:00,SPICE,False,False,75P days to republish,3fcb5877-6418-4a2a-98fc-304e1e77a11f,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f49089a9-3bcd-489a-a23a-c8fb57dc3419/refresh-schedule/3fcb5877-6418-4a2a-98fc-304e1e77a11f,2023-09-04 19:21:25.839000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4c7e248-78b9-4803-8919-757e88ac0d47,f4c7e248-78b9-4803-8919-757e88ac0d47,Show Progress - Redshift,2023-04-27 13:21:25.858000+00:00,2023-09-10 18:00:36.006000+00:00,SPICE,False,False,Show Progress - Redshift,ae2e5efd-e6e7-4984-9d83-51e24579a8ed,DAILY,,,Asia/Calcutta,21:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f4c7e248-78b9-4803-8919-757e88ac0d47/refresh-schedule/ae2e5efd-e6e7-4984-9d83-51e24579a8ed,2023-09-10 23:30:36.006000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f52b0c6e-cb70-42e8-b6f4-b09f37e9d439,f52b0c6e-cb70-42e8-b6f4-b09f37e9d439,Contest Reactivation Extended Funnel Novels,2023-05-29 08:55:36.950000+00:00,2023-09-11 10:31:18.930000+00:00,SPICE,False,False,Contest Reactivation Extended Funnel Novels,2fa69c91-9025-4e37-8901-d6b55cc2a3bc,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f52b0c6e-cb70-42e8-b6f4-b09f37e9d439/refresh-schedule/2fa69c91-9025-4e37-8901-d6b55cc2a3bc,2023-09-11 16:01:18.930000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f546ae8c-161c-4752-b537-9e203063a969,f546ae8c-161c-4752-b537-9e203063a969,Retention DAU WoW,2023-07-14 06:55:14.956000+00:00,2023-09-11 10:32:37.287000+00:00,SPICE,False,False,Retention DAU WoW,4d85ae44-56d1-4538-8725-21507044f915,WEEKLY,MONDAY,,Asia/Calcutta,15:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f546ae8c-161c-4752-b537-9e203063a969/refresh-schedule/4d85ae44-56d1-4538-8725-21507044f915,2023-09-11 16:02:37.287000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5be98a8-8a35-46b5-b7d9-2ef147b3909c,f5be98a8-8a35-46b5-b7d9-2ef147b3909c,Paying Users Retention on Trnx Date Cohort - RedShift,2023-03-15 10:26:07.384000+00:00,2023-09-11 06:21:40.337000+00:00,SPICE,False,False,Paying Users Retention on Trnx Date Cohort - RedShift,8c884d69-ed74-4533-8892-61e9c10dcc98,WEEKLY,MONDAY,,Asia/Calcutta,11:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f5be98a8-8a35-46b5-b7d9-2ef147b3909c/refresh-schedule/8c884d69-ed74-4533-8892-61e9c10dcc98,2023-09-11 11:51:40.337000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6ce6db3-84ce-4911-a989-46fce72567a5,f6ce6db3-84ce-4911-a989-46fce72567a5,Monthly Activation Retention - Calendar Month - Redshift,2023-04-05 11:13:50.206000+00:00,2023-09-03 18:59:39.045000+00:00,SPICE,False,False,Monthly Activation Retention - Calendar Month - Redshift,13887d5c-1e64-4760-9e17-957f6a733940,MONTHLY,,3,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f6ce6db3-84ce-4911-a989-46fce72567a5/refresh-schedule/13887d5c-1e64-4760-9e17-957f6a733940,2023-09-04 00:29:39.045000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f701f34a-b51b-4f4e-b782-17871c53e0c3,f701f34a-b51b-4f4e-b782-17871c53e0c3,Median Coins Spend Per Week Novels,2023-04-26 20:25:47.164000+00:00,2023-09-10 11:02:47.014000+00:00,SPICE,False,False,Median Coins Spend Per Week Novels,d4ce9466-f463-4c0d-9a06-bf8e396380cf,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f701f34a-b51b-4f4e-b782-17871c53e0c3/refresh-schedule/d4ce9466-f463-4c0d-9a06-bf8e396380cf,2023-09-10 16:32:47.014000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f70f1f86-a6a9-4a46-baeb-ca7a93a233c6,f70f1f86-a6a9-4a46-baeb-ca7a93a233c6,Partnership Campaigns v2,2023-05-15 11:05:54.068000+00:00,2023-09-11 06:47:02.412000+00:00,SPICE,False,False,Partnership Campaigns v2,4e3423eb-f600-4ab9-b768-a7710804ff2c,WEEKLY,MONDAY,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f70f1f86-a6a9-4a46-baeb-ca7a93a233c6/refresh-schedule/4e3423eb-f600-4ab9-b768-a7710804ff2c,2023-09-11 12:17:02.412000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f74fa159-310d-4067-9933-bf9f1d6d6191,f74fa159-310d-4067-9933-bf9f1d6d6191,WBP Payments Consolidated V3 Redshift,2023-04-25 18:11:41.822000+00:00,2023-09-11 07:29:36.930000+00:00,SPICE,False,False,WBP Payments Consolidated V3 Redshift,69f6f9de-2f09-4216-9805-b3c3757bdea6,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f74fa159-310d-4067-9933-bf9f1d6d6191/refresh-schedule/69f6f9de-2f09-4216-9805-b3c3757bdea6,2023-09-11 12:59:36.930000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f78705c9-b1b9-459b-8623-1c028748498b,f78705c9-b1b9-459b-8623-1c028748498b,Book wise Revenue Daily Redshift,2023-03-30 12:28:40.052000+00:00,2023-09-11 10:53:40.359000+00:00,SPICE,False,False,Book wise Revenue Daily Redshift,4a6287c0-4eeb-4bf2-b03d-c4e6a8e5e8ae,DAILY,,,Asia/Calcutta,16:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f78705c9-b1b9-459b-8623-1c028748498b/refresh-schedule/4a6287c0-4eeb-4bf2-b03d-c4e6a8e5e8ae,2023-09-11 16:23:40.359000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f802952a-4823-42a2-a146-85060d03175d,f802952a-4823-42a2-a146-85060d03175d,Return Exp Event Metrics Automated,2023-08-29 07:52:12.674000+00:00,2023-09-11 10:08:23.480000+00:00,SPICE,False,False,Return Exp Event Metrics Automated,2b97c540-d06d-47a8-95bd-6fa2da4c8a52,DAILY,,,Asia/Calcutta,14:32,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f802952a-4823-42a2-a146-85060d03175d/refresh-schedule/2b97c540-d06d-47a8-95bd-6fa2da4c8a52,2023-09-11 15:38:23.480000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f80d1b21-d0df-45c2-a018-2d8f96ff982b,f80d1b21-d0df-45c2-a018-2d8f96ff982b,T+3 DAY FAST PASS SHOWS,2023-01-25 18:45:02.759000+00:00,2023-09-09 09:32:53.191000+00:00,SPICE,False,False,T+3 DAY FAST PASS SHOWS,a13164e3-d3ba-4e77-9e06-5841696fa969,WEEKLY,SATURDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f80d1b21-d0df-45c2-a018-2d8f96ff982b/refresh-schedule/a13164e3-d3ba-4e77-9e06-5841696fa969,2023-09-09 15:02:53.191000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8fbf1e9-04f2-436b-bd9f-d3127d215bbd,f8fbf1e9-04f2-436b-bd9f-d3127d215bbd,USA Payment campaign user list,2023-09-05 09:30:06.744000+00:00,2023-09-08 10:30:12.883000+00:00,SPICE,False,False,USA Payment campaign user list,f78fdb19-8d0d-4642-8502-d85220782923,WEEKLY,TUESDAY,,Asia/Calcutta,15:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f8fbf1e9-04f2-436b-bd9f-d3127d215bbd/refresh-schedule/f78fdb19-8d0d-4642-8502-d85220782923,2023-09-08 16:00:12.883000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8,f9a9053a-26c4-4e28-a1ae-21ceee4963c8,creators_overall_driver - Redshift,2023-05-10 13:04:08.814000+00:00,2023-09-11 04:56:47.613000+00:00,SPICE,False,False,creators_overall_driver - Redshift,3644f15f-912c-4972-a712-dcb9f8034c80,WEEKLY,MONDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8/refresh-schedule/3644f15f-912c-4972-a712-dcb9f8034c80,2023-09-11 10:26:47.613000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8,f9a9053a-26c4-4e28-a1ae-21ceee4963c8,creators_overall_driver - Redshift,2023-05-10 13:04:08.814000+00:00,2023-09-11 04:56:47.613000+00:00,SPICE,False,False,creators_overall_driver - Redshift,962e7b50-3a46-4492-8a02-e9bb92ba19ee,MONTHLY,,1,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9a9053a-26c4-4e28-a1ae-21ceee4963c8/refresh-schedule/962e7b50-3a46-4492-8a02-e9bb92ba19ee,2023-09-11 10:26:47.613000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d05479-4c3e-4961-a47b-efe4cafd2bb4,f9d05479-4c3e-4961-a47b-efe4cafd2bb4,Show Wise Revenue Monthly_RedShift,2023-03-02 11:22:29.458000+00:00,2023-09-07 09:33:37.260000+00:00,SPICE,False,False,Show Wise Revenue Monthly_RedShift,3934dbc7-e58c-4af4-a69c-c856d470d224,WEEKLY,MONDAY,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d05479-4c3e-4961-a47b-efe4cafd2bb4/refresh-schedule/3934dbc7-e58c-4af4-a69c-c856d470d224,2023-09-07 15:03:37.260000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f,f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f,75P Spend Churn return Novels v2,2023-04-26 12:57:28.018000+00:00,2023-09-11 09:38:11.296000+00:00,SPICE,False,False,75P Spend Churn return Novels v2,08c653a2-8b53-4cc8-b6b1-a553bdb5cb5c,WEEKLY,MONDAY,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/f9d7990a-68e1-42b3-aa3c-b5ff97c5cf9f/refresh-schedule/08c653a2-8b53-4cc8-b6b1-a553bdb5cb5c,2023-09-11 15:08:11.296000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fb9ad70f-512e-4566-a387-931cfb7911a5,fb9ad70f-512e-4566-a387-931cfb7911a5,impression_april_redshift,2023-04-03 02:47:18.134000+00:00,2023-09-10 20:09:42.343000+00:00,SPICE,False,False,impression_april_redshift,61641c26-c249-43ba-b82e-161f779c25f6,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fb9ad70f-512e-4566-a387-931cfb7911a5/refresh-schedule/61641c26-c249-43ba-b82e-161f779c25f6,2023-09-11 01:39:42.343000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fc01d65c-675d-4026-a906-4b886ccadcb0,fc01d65c-675d-4026-a906-4b886ccadcb0,Ads to Autoplay,2023-02-10 07:30:43.455000+00:00,2023-09-11 09:09:20.368000+00:00,SPICE,False,False,Ads to Autoplay,07c1820d-3ba1-491d-9242-8b0a88d808f8,WEEKLY,MONDAY,,Asia/Calcutta,14:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fc01d65c-675d-4026-a906-4b886ccadcb0/refresh-schedule/07c1820d-3ba1-491d-9242-8b0a88d808f8,2023-09-11 14:39:20.368000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fd0870af-134a-4e5a-8eb8-240f753abf7a,fd0870af-134a-4e5a-8eb8-240f753abf7a,Novels PFM Installs Redshift,2023-04-18 10:13:43.534000+00:00,2023-09-11 10:47:55.307000+00:00,SPICE,False,False,Novels PFM Installs Redshift,1233bba3-3f22-41a6-863e-dde9b57d9114,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fd0870af-134a-4e5a-8eb8-240f753abf7a/refresh-schedule/1233bba3-3f22-41a6-863e-dde9b57d9114,2023-09-11 16:17:55.307000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fd511a13-e932-466c-a1c3-6faa1e2ff362,fd511a13-e932-466c-a1c3-6faa1e2ff362,"Campaign, adset and showwise LDAU - Redshift",2023-04-03 10:58:00.854000+00:00,2023-09-11 06:03:55.364000+00:00,SPICE,False,False,"Campaign, adset and showwise LDAU - Redshift",c09df05e-48a1-4efb-8752-8b52e24c54e6,DAILY,,,Asia/Calcutta,10:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fd511a13-e932-466c-a1c3-6faa1e2ff362/refresh-schedule/c09df05e-48a1-4efb-8752-8b52e24c54e6,2023-09-11 11:33:55.364000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fdaa722e-a3ba-4b4b-b3f3-33cb148bdc4f,fdaa722e-a3ba-4b4b-b3f3-33cb148bdc4f,Readers converted to writers,2023-06-28 07:41:48.889000+00:00,2023-09-11 10:15:49.644000+00:00,SPICE,False,False,Readers converted to writers,abc36dd1-b6f0-4065-8fe3-55544953d50b,DAILY,,,Asia/Calcutta,15:40,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fdaa722e-a3ba-4b4b-b3f3-33cb148bdc4f/refresh-schedule/abc36dd1-b6f0-4065-8fe3-55544953d50b,2023-09-11 15:45:49.644000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fdccc62a-ea01-4787-91f7-ce87d8922e98,fdccc62a-ea01-4787-91f7-ce87d8922e98,WBP Authors/Books Tracker,2023-09-05 05:29:14.307000+00:00,2023-09-11 10:32:46.431000+00:00,SPICE,False,False,WBP Authors/Books Tracker,12355d13-a612-4e29-97cb-1bc098e0be7b,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fdccc62a-ea01-4787-91f7-ce87d8922e98/refresh-schedule/12355d13-a612-4e29-97cb-1bc098e0be7b,2023-09-11 16:02:46.431000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe0e89a5-2113-402c-9dcc-96b5d13fce64,fe0e89a5-2113-402c-9dcc-96b5d13fce64,Contest Reactivation Inactive Extended Funnel Novel,2023-05-29 10:35:08.226000+00:00,2023-09-11 09:38:13.726000+00:00,SPICE,False,False,Contest Reactivation Inactive Extended Funnel Novel,a13189bc-dcb2-455e-bb04-0d1912fd3cad,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe0e89a5-2113-402c-9dcc-96b5d13fce64/refresh-schedule/a13189bc-dcb2-455e-bb04-0d1912fd3cad,2023-09-11 15:08:13.726000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe338a0a-6ff3-49d6-9c75-bb0cd4eac3ab,fe338a0a-6ff3-49d6-9c75-bb0cd4eac3ab,Analytics Graphs: Daily Active Readers and Overall Readers Redshift,2023-04-20 16:51:38.046000+00:00,2023-09-10 09:50:47.979000+00:00,SPICE,False,False,Analytics Graphs: Daily Active Readers and Overall Readers Redshift,bb61090b-31f1-4036-8b90-ec787247a215,WEEKLY,SUNDAY,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe338a0a-6ff3-49d6-9c75-bb0cd4eac3ab/refresh-schedule/bb61090b-31f1-4036-8b90-ec787247a215,2023-09-10 15:20:47.979000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe5c4e39-4613-4efb-9271-a7f68d0b80e3,fe5c4e39-4613-4efb-9271-a7f68d0b80e3,Last Instance Returning User,2023-05-01 17:21:27.210000+00:00,2023-09-11 11:38:41.670000+00:00,SPICE,False,False,Last Instance Returning User,a4dddbbe-a1a4-42b3-8076-ad0c4d2dbd33,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/fe5c4e39-4613-4efb-9271-a7f68d0b80e3/refresh-schedule/a4dddbbe-a1a4-42b3-8076-ad0c4d2dbd33,2023-09-11 17:08:41.670000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ff0f3344-2ed6-4bce-8852-0ec1e31ca838,ff0f3344-2ed6-4bce-8852-0ec1e31ca838,Novels Overall Impressions and Reads Redshift,2023-02-07 14:54:11.391000+00:00,2023-09-04 14:29:48.414000+00:00,SPICE,False,False,Novels Overall Impressions and Reads Redshift,a380c018-6b2a-4c4e-9d82-684c2833c079,WEEKLY,MONDAY,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ff0f3344-2ed6-4bce-8852-0ec1e31ca838/refresh-schedule/a380c018-6b2a-4c4e-9d82-684c2833c079,2023-09-04 19:59:48.414000+00:00
